company_name,schedule_type,work_from_home,search_location,salary_rate,locations,min_yearly,max_yearly,state
Volto USA,Full-time,False,United States,an hour,Unknown,47840.0,56160.0,Unknown
Steneral Consulting,Full-time,True,United States,an hour,Remote,93600.0,104000.0,Remote
Ekodus Inc,Full-time,True,United States,an hour,Remote,114400.0,156000.0,Remote
Progressive,Full-time,True,United States,a year,Remote,68100.0,90800.0,Remote
SWI,Full-time,False,United States,an hour,"  Bentonville, AR   ",48214.4,70720.0,AR
#twiceasnice Recruiting,Full-time,False,United States,a year,"  Kansas City, MO   ",55000.0,70000.0,MO
Modis,Full-time,False,United States,a year,Unknown,80000.0,100000.0,Unknown
FENWAY HEALTH,Full-time,False,United States,a year,Unknown,58100.0,72600.0,Unknown
FENWAY HEALTH,Full-time,False,United States,a year,Unknown,58100.0,72600.0,Unknown
University of Missouri - Kansas City,Full-time,True,United States,a year,Remote,50367.0,88730.0,Remote
"NextDeavor, Inc.",Full-time,False,United States,an hour,Unknown,64480.0,74880.0,Unknown
University of Missouri - Kansas City,Full-time,False,United States,a year,"  Kansas City, MO   ",68200.0,73000.0,MO
Info Origin inc,Full-time,False,United States,an hour,"  Kansas City, KS   ",98280.0,118352.0,KS
University of Memphis,Full-time,False,United States,a year,Unknown,60000.0,66000.0,Unknown
Sezzle,Full-time,True,United States,a year,Remote,75000.0,95000.0,Remote
Equity Staffing Group,Full-time,False,United States,a year,"  Kansas City, MO   ",90000.0,115000.0,MO
State of Missouri,Full-time,False,United States,a year,"  Jefferson City, MO   ",50000.0,60000.0,MO
Archon Resources,Full-time,False,United States,a year,Unknown,100000.0,125000.0,Unknown
Progressive,Full-time,True,United States,a year,Remote,56300.0,75100.0,Remote
Progressive,Full-time,True,United States,a year,Remote,56300.0,90800.0,Remote
State of Missouri,Full-time,False,United States,a year,"  Jefferson City, MO   ",39000.0,41615.0,MO
State of Missouri,Full-time,False,United States,a year,"  Jefferson City, MO   ",60000.0,65220.0,MO
DBSIINC,Full-time,False,United States,a year,"  Wichita, KS   ",46710.53,102983.54,KS
DLH Corp,Full-time,False,United States,a year,Unknown,60000.0,65000.0,Unknown
Guidewire Software,Full-time,True,United States,a year,Remote,130000.0,196000.0,Remote
City of Kansas City,Full-time,False,United States,a month,"  Kansas City, MO   ",55428.0,83136.0,MO
City of Kansas City,Full-time,False,United States,a month,"  Kansas City, MO   ",62076.0,93108.0,MO
Progressive,Full-time,True,United States,a year,Remote,92000.0,105000.0,Remote
Progressive,Full-time,True,United States,a year,Remote,82400.0,110000.0,Remote
Charles River Laboratories,Full-time,False,United States,a year,Unknown,65000.0,75000.0,Unknown
Charles River Laboratories,Full-time,False,United States,a year,Unknown,65000.0,75000.0,Unknown
Charles River Laboratories,Full-time,False,United States,a year,Unknown,65000.0,75000.0,Unknown
Upwork,Contractor,True,United States,an hour,Remote,31200.0,93600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,156000.0,249600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,41600.0,Remote
Upwork,Part-time,True,United States,an hour,Remote,37440.0,56160.0,Remote
Upwork,Part-time,True,United States,an hour,Remote,41600.0,131040.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,114400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,93600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,135200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,41600.0,62400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,93600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,93600.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,156000.0,249600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,41600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,41600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,62400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,62400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,62400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,93600.0,Remote
Upwork,Part-time,True,United States,an hour,Remote,31200.0,52000.0,Remote
Upwork,Part-time,True,United States,an hour,Remote,31200.0,52000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,31200.0,52000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,31200.0,56160.0,Remote
Upwork,Part-time,True,United States,an hour,Remote,31200.0,72800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,62400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,83200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,83200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,52000.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,83200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,93600.0,135200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,93600.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,31200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,52000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,52000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,58240.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,62400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,31200.0,83200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,52000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,41600.0,83200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,52000.0,124800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,83200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,124800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,64480.0,124800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,104000.0,208000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,104000.0,239200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,104000.0,239200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,41600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,31200.0,41600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,31200.0,52000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,72800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,72800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,93600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,72800.0,93600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,124800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,176800.0,197600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,176800.0,197600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,145600.0,208000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,31200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,124800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,31200.0,62400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,31200.0,62400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,31200.0,72800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,31200.0,83200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,31200.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,97760.0,Remote
Upwork,Part-time,True,United States,an hour,Remote,41600.0,124800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,41600.0,135200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,41600.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,41600.0,187200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,52000.0,93600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,52000.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,52000.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,124800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,124800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,70720.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,72800.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,93600.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,104000.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,104000.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,31200.0,249600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,104000.0,208000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,31200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,31200.0,Remote
Upwork,Full-time,True,United States,an hour,Remote,20800.0,62400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,52000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,41600.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,52000.0,83200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,52000.0,104000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,52000.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,83200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,93600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,64480.0,124800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,76960.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,93600.0,124800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,93600.0,124800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,93600.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,104000.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,104000.0,249600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,104000.0,249600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,52000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,93600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,20800.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,24960.0,62400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,31200.0,93600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,93600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,93600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,37440.0,97760.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,52000.0,145600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,52000.0,145600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,135200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,135200.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,62400.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,64480.0,124800.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,72800.0,114400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,166400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,93600.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,93600.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,93600.0,156000.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,104000.0,114400.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,249600.0,Remote
Upwork,Contractor,True,United States,an hour,Remote,83200.0,249600.0,Remote
